hvfhs_license_num,dispatching_base_num,originating_base_num,request_datetime,on_scene_datetime,pickup_datetime,dropoff_datetime,pulocationid,dolocationid,trip_miles,trip_time,base_passenger_fare,tolls,bcf,sales_tax,congestion_surcharge,airport_fee,tips,driver_pay,shared_request_flag,shared_match_flag,access_a_ride_flag,wav_request_flag,wav_match_flag,cbd_congestion_fee,pu_x,pu_y,do_x,do_y
HV0005,B03406,,2025-07-02 19:20:53,2025-07-02 19:25:02,2025-07-02 19:26:02,2025-07-02 19:41:02,25,33,1.076,900,8.31,0.0,0.21,0.74,0.0,0.0,0.0,10.64,N,N,N,N,N,0.0,987834.9247995391,188674.02664876013,986314.4435520414,192235.710859757
HV0003,B03404,B03404,2025-07-02 19:40:30,2025-07-02 19:44:52,2025-07-02 19:46:08,2025-07-02 19:51:29,65,65,0.54,321,8.04,0.0,0.2,0.71,0.0,0.0,0.0,4.05,N,N,N,N,N,0.0,988788.7362437705,191845.4691180028,987466.97018718,193402.3894092841
HV0003,B03404,B03404,2025-07-02 19:04:44,2025-07-02 19:12:16,2025-07-02 19:12:45,2025-07-02 19:20:10,65,25,0.9,445,12.5,0.0,0.31,1.11,0.0,0.0,0.0,6.29,N,N,N,N,N,0.0,988734.1071545904,193267.2008537412,987690.1701529376,188873.99705489608
HV0003,B03404,B03404,2025-07-02 19:26:41,2025-07-02 19:28:43,2025-07-02 19:28:59,2025-07-02 19:36:10,45,209,0.74,431,8.32,0.0,0.17,0.73,2.75,0.0,0.0,5.39,N,N,N,N,N,1.5,985192.514157133,198500.7324414948,982851.4610337662,196108.79540344805
HV0003,B03404,B03404,2025-07-02 19:13:21,2025-07-02 19:15:09,2025-07-02 19:16:39,2025-07-02 19:22:08,33,66,1.15,329,9.84,0.0,0.24,0.87,0.0,0.0,0.0,4.94,N,N,N,N,N,0.0,985158.8774816372,192669.4646135009,988098.415200792,195088.68728083672
HV0003,B03404,B03404,2025-07-02 19:30:00,2025-07-02 19:33:05,2025-07-02 19:33:15,2025-07-02 19:45:15,66,33,1.02,721,12.53,0.0,0.31,1.11,0.0,0.0,0.0,8.7,N,N,N,N,N,0.0,987567.0260615844,194647.8166006232,986099.3353343548,192544.5833738212
HV0003,B03404,B03404,2025-07-02 19:52:21,2025-07-02 19:52:48,2025-07-02 19:57:48,2025-07-02 20:15:27,33,87,3.28,1059,63.05,0.0,1.54,5.6,2.75,0.0,0.0,35.14,N,N,N,N,N,1.5,985889.5065457544,193099.1670571121,981861.2020082504,197051.2397117269
HV0003,B03404,B03404,2025-07-02 19:51:15,2025-07-02 19:53:50,2025-07-02 19:54:16,2025-07-02 19:58:07,33,33,0.66,232,8.46,0.0,0.2,0.71,0.0,0.0,0.0,4.31,N,N,N,N,N,0.0,985042.3519867325,193112.55346765,986011.1020686852,192185.970067566
HV0003,B03404,B03404,2025-07-02 19:48:38,2025-07-02 19:50:13,2025-07-02 19:50:30,2025-07-02 19:57:06,33,65,0.79,396,19.89,0.0,0.5,1.75,0.0,0.0,4.42,11.21,N,N,N,N,N,0.0,985794.29105287,193529.43562728853,987110.6907291452,193717.63823218783
HV0003,B03404,B03404,2025-07-02 19:45:09,2025-07-02 19:46:38,2025-07-02 19:47:00,2025-07-02 19:50:00,33,33,0.56,180,8.41,0.0,0.21,0.74,0.0,0.0,0.0,4.23,N,N,N,N,N,0.0,985851.7076209338,193303.7830268672,986343.3676630418,192432.6254956832
HV0003,B03404,B03404,2025-07-02 19:15:36,2025-07-02 19:18:29,2025-07-02 19:18:54,2025-07-02 19:29:34,65,66,1.38,640,11.11,0.0,0.26,0.93,0.0,0.0,0.0,8.4,N,N,N,N,N,0.0,988346.9155954652,193096.91305484856,988042.261065062,195100.057642211
HV0005,B03406,,2025-07-02 18:58:17,2025-07-02 18:59:52,2025-07-02 19:00:25,2025-07-02 19:16:38,88,33,2.894,973,33.09,0.0,0.83,2.94,2.75,0.0,6.17,21.38,N,N,N,N,N,1.5,980413.705621716,195468.05267144451,985127.7567344324,192470.18127970456
HV0003,B03404,B03404,2025-07-02 19:28:24,2025-07-02 19:31:05,2025-07-02 19:31:05,2025-07-02 19:40:15,65,33,0.82,551,5.38,0.0,0.13,0.47,0.0,0.0,3.0,6.7,N,N,N,N,N,0.0,988088.8854158862,192485.0735265324,985496.0110086557,192052.88852802888
HV0003,B03404,B03404,2025-07-02 19:03:13,2025-07-02 19:06:51,2025-07-02 19:06:56,2025-07-02 19:25:50,45,25,2.71,1135,19.07,0.0,0.44,1.7,2.75,0.0,0.0,15.27,N,N,N,N,N,1.5,984984.4127151584,199161.82602724788,989261.0682183556,188216.17468097265
HV0005,B03406,,2025-07-02 19:17:14,2025-07-02 19:18:15,2025-07-02 19:18:34,2025-07-02 19:26:48,65,66,0.989,494,10.89,0.0,0.24,0.86,0.0,0.0,0.0,6.4,N,N,N,N,N,0.0,988304.5053385356,192518.47655938927,987151.9768952662,195570.35583887252
HV0005,B03406,,2025-07-02 19:30:02,2025-07-02 19:34:20,2025-07-02 19:35:20,2025-07-02 19:50:01,66,209,2.161,881,15.36,0.0,0.38,1.36,2.75,0.0,0.0,11.98,N,N,N,N,N,1.5,987846.6808600776,195677.25663707813,983024.3479152377,197812.55526152664
HV0003,B03404,B03404,2025-07-02 19:16:20,2025-07-02 19:16:32,2025-07-02 19:18:30,2025-07-02 19:27:29,66,33,0.97,540,8.86,0.0,0.22,0.78,0.0,0.0,0.0,6.94,N,N,N,N,N,0.0,988389.4123083068,194619.3566708003,985556.3131542822,192573.0026628094
HV0003,B03404,B03404,2025-07-02 19:28:10,2025-07-02 19:32:14,2025-07-02 19:32:40,2025-07-02 19:38:36,66,65,1.18,356,10.89,0.0,0.29,1.02,0.0,0.0,1.0,5.81,N,N,N,N,N,0.0,988117.7021291752,194257.0137611463,988048.9332708302,192798.58779376373
HV0003,B03404,B03404,2025-07-02 19:01:40,2025-07-02 19:07:07,2025-07-02 19:07:31,2025-07-02 19:14:04,209,45,0.98,393,7.7,0.0,0.16,0.69,2.75,0.0,0.0,8.1,N,N,N,N,N,1.5,983251.7310071738,197511.63372870072,985321.1128289336,198456.2261484515
HV0003,B03404,B03404,2025-07-02 18:56:44,2025-07-02 19:00:57,2025-07-02 19:01:43,2025-07-02 19:07:10,25,25,0.53,327,8.93,0.0,0.22,0.79,0.0,0.0,1.0,4.49,N,N,N,N,N,0.0,987813.9878248224,189863.87939490177,988326.3311434686,188828.95374534524
HV0005,B03406,,2025-07-02 19:36:41,2025-07-02 19:39:40,2025-07-02 19:40:40,2025-07-02 19:56:03,66,88,2.892,923,16.99,0.0,0.28,1.0,2.75,0.0,0.0,13.45,N,N,N,N,N,1.5,987636.468840229,195481.8600758412,980863.997238437,195079.3473621814
HV0003,B03404,B03404,2025-07-02 19:20:01,2025-07-02 19:23:46,2025-07-02 19:23:56,2025-07-02 19:31:29,87,88,0.9,454,8.64,0.0,0.13,0.55,0.75,0.0,0.0,5.84,Y,N,N,N,N,1.5,983265.081980466,197324.5747518584,980900.8446313164,194904.7972076964
HV0005,B03406,,2025-07-02 19:38:26,2025-07-02 19:39:22,2025-07-02 19:39:47,2025-07-02 19:45:28,25,25,0.411,341,6.01,0.0,0.15,0.53,0.0,0.0,0.0,4.03,N,N,N,N,N,0.0,988085.451908951,188504.54498028837,987521.8781857336,188605.42456298097
HV0003,B03404,B03404,2025-07-02 19:17:26,2025-07-02 19:17:40,2025-07-02 19:19:12,2025-07-02 19:25:52,65,66,0.84,400,6.25,0.0,0.16,0.55,0.0,0.0,0.0,6.2,N,N,N,N,N,0.0,987427.3457117076,192401.17265252123,987073.6773013194,194643.56899337415
HV0003,B03404,B03404,2025-07-02 19:55:50,2025-07-02 19:56:41,2025-07-02 19:58:43,2025-07-02 20:12:49,88,66,2.8,846,17.69,0.0,0.44,1.6,2.75,0.0,0.0,12.51,N,N,N,N,N,0.0,980713.763833043,195169.15144552093,987952.5246745832,195296.582801606
HV0003,B03404,B03404,2025-07-02 19:42:45,2025-07-02 19:46:45,2025-07-02 19:47:02,2025-07-02 19:52:28,65,65,0.53,327,6.39,0.0,0.16,0.56,0.0,0.0,0.0,5.3,N,N,N,N,N,0.0,987945.2200722644,192555.8249535572,987399.428211758,192574.45326813444
HV0003,B03404,B03404,2025-07-02 19:09:17,2025-07-02 19:14:52,2025-07-02 19:15:13,2025-07-02 19:24:35,45,87,0.85,562,11.92,0.0,0.26,1.04,2.75,0.0,3.0,6.87,N,N,N,N,N,1.5,985005.0753738226,198225.7380902688,982344.9981648708,196635.606234448
HV0003,B03404,B03404,2025-07-02 19:46:19,2025-07-02 19:47:53,2025-07-02 19:48:39,2025-07-02 19:55:03,66,65,1.23,385,13.54,0.0,0.34,1.2,0.0,0.0,0.0,9.61,N,N,N,N,N,0.0,987873.4240019337,195048.8275585888,988185.824513759,192696.51755027747
HV0005,B03406,,2025-07-02 19:57:37,2025-07-02 19:58:30,2025-07-02 19:59:12,2025-07-02 20:05:00,65,66,0.979,348,13.46,0.0,0.34,1.19,0.0,0.0,2.0,6.4,N,N,N,N,N,0.0,988010.6342032884,193525.1603537067,988014.0996929544,194775.71265714095
HV0005,B03406,,2025-07-02 19:29:38,2025-07-02 19:32:07,2025-07-02 19:32:21,2025-07-02 19:56:54,66,65,0.916,1473,12.23,0.0,0.31,1.09,0.0,0.0,3.0,22.57,N,N,N,N,N,0.0,988330.669196362,194321.8686940203,988172.7010196724,192043.2753112617
HV0003,B03404,B03404,2025-07-02 19:38:01,2025-07-02 19:39:22,2025-07-02 19:39:58,2025-07-02 19:51:00,45,65,2.34,662,13.66,0.0,0.3,1.22,2.75,0.0,0.0,9.97,N,N,N,N,N,1.5,984971.5600807932,199117.468061372,986962.3006694925,192220.4544407959
HV0003,B03404,B03404,2025-07-02 19:37:54,2025-07-02 19:39:02,2025-07-02 19:39:46,2025-07-02 19:45:00,25,33,0.76,314,8.46,0.0,0.19,0.69,0.0,0.0,2.0,4.24,N,N,N,N,N,0.0,988038.6572858776,188464.8809627954,985259.6666165038,192824.73627097992
HV0003,B03404,B03404,2025-07-02 19:52:08,2025-07-02 19:54:47,2025-07-02 19:55:07,2025-07-02 20:10:27,87,66,2.15,920,19.73,0.0,0.48,1.86,2.75,0.0,0.0,12.31,N,N,N,N,N,1.5,983050.7552476568,196250.99884320935,988242.3049325106,194781.33333916645
HV0005,B03406,,2025-07-02 19:49:09,2025-07-02 19:54:04,2025-07-02 19:54:09,2025-07-02 20:04:00,45,66,1.982,591,13.95,0.0,0.0,0.0,0.0,0.0,0.0,8.8,N,N,N,N,N,0.0,985092.855503208,198944.661464532,988231.5538401136,195554.44712822235
HV0003,B03404,B03404,2025-07-02 19:37:37,2025-07-02 19:38:42,2025-07-02 19:39:06,2025-07-02 19:42:47,209,45,0.67,221,9.15,0.0,0.2,0.82,2.75,0.0,0.0,4.73,N,N,N,N,Y,1.5,983534.4509745148,198464.2526620837,984645.1878900768,198354.24520029596
HV0003,B03404,B03404,2025-07-02 19:09:35,2025-07-02 19:11:04,2025-07-02 19:11:42,2025-07-02 19:23:18,66,33,1.23,697,14.34,0.0,0.38,1.35,0.0,0.0,0.0,12.76,N,N,N,N,N,0.0,988495.3653360704,194849.33148647824,985338.4940913026,193105.0448635626
HV0003,B03404,B03404,2025-07-02 19:36:50,2025-07-02 19:39:31,2025-07-02 19:40:37,2025-07-02 19:57:20,25,87,3.63,1003,14.21,0.0,0.36,1.4,2.75,0.0,0.0,15.23,N,N,N,N,N,1.5,988654.217437564,188756.029574978,981424.8103828242,197089.0756114163
HV0005,B03406,,2025-07-02 19:01:46,2025-07-02 19:03:12,2025-07-02 19:04:11,2025-07-02 19:17:21,65,65,1.005,790,10.16,0.0,0.12,0.43,0.0,0.0,2.0,9.59,N,N,N,N,N,0.0,988190.1558056975,191960.4066959921,987803.9607806082,193122.38221195436
HV0005,B03406,,2025-07-02 19:20:20,2025-07-02 19:23:48,2025-07-02 19:23:55,2025-07-02 19:35:02,65,25,1.066,667,8.97,0.0,0.22,0.8,0.0,0.0,5.0,8.26,N,N,N,N,N,0.0,987591.7361863316,192632.6418352181,988207.968709148,189340.4956877268
HV0003,B03404,B03404,2025-07-02 19:20:54,2025-07-02 19:23:44,2025-07-02 19:24:22,2025-07-02 19:40:51,33,45,2.17,990,16.33,0.0,0.37,1.46,2.75,0.0,4.18,14.73,N,N,N,N,N,1.5,985751.1827542904,191923.29718865448,985186.4585971842,199356.81835058465
HV0003,B03404,B03404,2025-07-02 19:37:54,2025-07-02 19:38:06,2025-07-02 19:38:44,2025-07-02 19:44:11,66,33,0.77,327,10.36,0.0,0.17,0.6,0.0,0.0,0.0,4.37,N,N,N,N,N,0.0,988463.1895840004,194718.94911170084,985956.2508175712,192271.86561206312
HV0003,B03404,B03404,2025-07-02 19:13:36,2025-07-02 19:17:50,2025-07-02 19:19:23,2025-07-02 19:29:42,25,25,0.89,619,9.36,0.0,0.23,0.82,0.0,0.0,0.0,7.49,N,N,N,N,N,0.0,988741.0653078356,188895.59708558777,988441.2648993814,188365.38346448884
HV0003,B03404,B03404,2025-07-02 19:33:47,2025-07-02 19:43:00,2025-07-02 19:44:23,2025-07-02 20:03:00,88,66,3.12,1116,20.27,0.0,0.47,1.82,2.75,0.0,0.0,15.66,N,N,N,N,N,1.5,980495.453065225,195566.82717897964,987588.6158681936,195052.50728713503
HV0003,B03404,B03404,2025-07-02 19:57:08,2025-07-02 19:58:22,2025-07-02 19:59:18,2025-07-02 20:15:54,65,88,3.17,996,27.99,0.0,0.65,2.44,2.75,0.0,0.0,15.06,N,N,N,N,N,1.5,987650.2592994606,193241.42107071652,981647.4086572475,195441.4666664576
HV0003,B03404,B03404,2025-07-02 19:52:21,2025-07-02 19:54:27,2025-07-02 19:56:26,2025-07-02 20:05:52,45,65,1.77,566,11.16,0.0,0.24,0.98,0.75,0.0,0.0,8.21,Y,N,N,N,N,1.5,984762.7345037664,198768.79788845332,987677.5548928586,192884.64705708437
HV0003,B03404,B03404,2025-07-02 19:55:28,2025-07-02 19:59:14,2025-07-02 19:59:16,2025-07-02 20:05:26,33,33,0.99,370,7.56,0.0,0.19,0.67,0.0,0.0,1.0,5.13,N,N,N,N,N,0.0,985863.0399094656,192272.01878039984,985302.896303906,192971.59914077987
HV0005,B03406,,2025-07-02 19:43:21,2025-07-02 19:43:43,2025-07-02 19:44:43,2025-07-02 19:56:21,25,66,1.2,698,13.88,0.0,0.35,1.23,0.0,0.0,0.0,8.77,N,N,N,N,N,0.0,987456.6444723356,189275.75508972083,988249.3126417748,194618.82288530265
HV0005,B03406,,2025-07-02 19:28:57,2025-07-02 19:31:52,2025-07-02 19:32:52,2025-07-02 19:47:24,45,25,2.49,872,15.71,0.0,0.39,1.39,2.75,0.0,3.26,12.36,N,N,N,N,N,1.5,984212.6340459957,198294.6311231253,988639.5650632756,188218.6311027096
HV0003,B03404,B03404,2025-07-02 19:16:30,2025-07-02 19:18:28,2025-07-02 19:20:28,2025-07-02 19:34:34,65,33,1.08,846,12.5,0.0,0.31,1.11,0.0,0.0,0.0,10.06,N,N,N,N,N,0.0,988526.7548156104,192869.48055499195,985089.8857419792,193066.64801337337
HV0003,B03404,B03404,2025-07-02 19:24:06,2025-07-02 19:25:20,2025-07-02 19:26:01,2025-07-02 19:39:13,87,66,1.89,792,21.5,0.0,0.47,1.8,2.75,0.0,0.0,10.66,N,N,N,N,N,1.5,981544.8131287736,196476.37277852933,989621.085631074,194216.9556751599
HV0005,B03406,,2025-07-02 19:28:09,2025-07-02 19:31:55,2025-07-02 19:31:57,2025-07-02 19:44:24,45,33,2.392,747,18.56,0.0,0.46,1.65,2.75,0.0,3.74,12.01,N,N,N,N,N,1.5,984310.6036220269,199732.7958490203,985476.48481361,191568.7649383539
HV0005,B03406,,2025-07-02 19:34:48,2025-07-02 19:38:34,2025-07-02 19:38:36,2025-07-02 19:54:10,87,209,0.921,934,9.44,0.0,0.17,0.6,2.75,0.0,0.0,10.76,N,N,N,N,N,1.5,982624.7331137854,196575.51837699735,983133.3640803866,197257.04453071544
HV0003,B03404,B03404,2025-07-02 19:47:50,2025-07-02 19:51:49,2025-07-02 19:53:06,2025-07-02 20:02:57,65,66,1.03,590,10.7,0.0,0.27,0.95,0.0,0.0,0.0,7.4,N,N,N,N,N,0.0,988396.4741446716,191928.85540703457,988206.3629752556,195808.14429454145
HV0003,B03404,B03404,2025-07-02 19:03:43,2025-07-02 19:04:19,2025-07-02 19:04:28,2025-07-02 19:12:51,33,65,0.93,503,8.52,0.0,0.19,0.69,0.0,0.0,0.0,6.77,N,N,N,N,Y,0.0,985230.8163244053,192826.92413297092,988513.9720569096,192404.4802801572
HV0003,B03404,B03404,2025-07-02 19:46:35,2025-07-02 19:51:22,2025-07-02 19:51:28,2025-07-02 20:02:17,25,66,1.3,648,10.97,0.0,0.25,0.89,0.0,0.0,0.0,8.37,N,N,N,N,N,0.0,988327.3366745728,189022.8497372433,988542.559459676,195142.8793497668
HV0005,B03406,,2025-07-02 19:54:09,2025-07-02 19:58:07,2025-07-02 19:58:08,2025-07-02 20:04:44,65,66,0.728,396,6.52,0.0,0.16,0.58,0.0,0.0,0.0,5.33,N,N,N,N,Y,0.0,988232.3835553572,192646.11672997652,987672.8250889162,195079.26710978776
HV0003,B03404,B03404,2025-07-02 19:42:02,2025-07-02 19:44:32,2025-07-02 19:44:32,2025-07-02 19:48:44,65,65,0.61,252,8.4,0.0,0.22,0.79,0.0,0.0,0.0,4.49,N,N,N,N,N,0.0,988026.5880989888,192458.87570390452,988323.8591982676,194443.97880965663
HV0003,B03404,B03404,2025-07-02 19:43:55,2025-07-02 19:45:36,2025-07-02 19:47:37,2025-07-02 19:56:55,33,66,0.95,558,9.75,0.0,0.21,0.74,0.0,0.0,0.0,6.95,N,N,N,N,N,0.0,985354.006963661,192890.4612543143,988855.1180128972,195471.3129597793
HV0003,B03404,B03404,2025-07-02 19:20:51,2025-07-02 19:24:10,2025-07-02 19:24:39,2025-07-02 19:33:26,65,66,1.03,527,7.74,0.0,0.19,0.67,0.0,0.0,0.0,7.69,N,N,N,N,Y,0.0,988313.7845945996,192706.12808365945,987305.4242856364,195210.22212131543
HV0005,B03406,,2025-07-02 19:20:28,2025-07-02 19:22:44,2025-07-02 19:22:48,2025-07-02 19:28:36,65,25,0.665,348,7.77,0.0,0.19,0.69,0.0,0.0,2.0,4.47,N,N,N,N,N,0.0,987519.0782749994,192107.4845744284,988804.5061197432,189335.54665361097
HV0003,B03404,B03404,2025-07-02 19:14:14,2025-07-02 19:14:22,2025-07-02 19:16:22,2025-07-02 19:24:41,65,33,1.37,499,11.79,0.0,0.16,0.57,0.0,0.0,0.0,6.97,N,N,N,N,N,0.0,988307.817702974,193342.78515033543,986133.7921092628,193022.43982343143
HV0003,B03404,B03404,2025-07-02 19:23:28,2025-07-02 19:23:40,2025-07-02 19:25:33,2025-07-02 19:40:26,209,33,2.23,893,19.78,0.0,0.45,1.74,2.75,0.0,0.0,12.14,N,N,N,N,N,1.5,983310.2534307794,197404.9894937615,986074.6163562884,191910.2836647748
HV0003,B03404,B03404,2025-07-02 19:42:03,2025-07-02 19:42:51,2025-07-02 19:44:51,2025-07-02 20:00:37,65,66,1.18,946,15.61,0.0,0.39,1.38,0.0,0.0,0.0,11.2,N,N,N,N,N,0.0,988220.5470277212,192038.5377887433,989033.41443956,195530.44903908108
HV0005,B03406,,2025-07-02 19:16:17,2025-07-02 19:16:56,2025-07-02 19:17:32,2025-07-02 19:29:58,25,33,1.64,746,13.37,0.0,0.33,1.19,0.0,0.0,2.0,9.88,N,N,N,N,N,0.0,988755.6928782682,189164.876372254,986154.0189820696,192839.3849595107
HV0005,B03406,,2025-07-02 19:15:39,2025-07-02 19:18:26,2025-07-02 19:19:26,2025-07-02 19:28:54,45,87,0.947,568,8.41,0.0,0.21,0.75,2.75,0.0,0.0,7.09,N,N,N,N,N,1.5,984427.7407933946,198761.2384669536,982438.1839868756,197151.1337718938
HV0005,B03406,,2025-07-02 19:11:07,2025-07-02 19:14:59,2025-07-02 19:15:59,2025-07-02 19:32:48,209,33,2.791,1009,32.13,0.0,0.8,2.85,2.75,0.0,6.0,21.55,N,N,N,N,N,1.5,982970.5275839682,198266.65868840844,985478.834630272,192375.94846787024
HV0003,B03404,B03404,2025-07-02 19:44:51,2025-07-02 19:46:57,2025-07-02 19:47:58,2025-07-02 19:57:03,65,25,1.16,545,9.85,0.0,0.24,0.87,0.0,0.0,1.0,7.14,N,N,N,N,N,0.0,988007.2567552764,192684.63137305775,987544.088710915,189006.21538472385
HV0005,B03406,,2025-07-02 19:31:33,2025-07-02 19:33:07,2025-07-02 19:33:59,2025-07-02 19:45:13,65,209,2.298,674,18.75,0.0,0.47,1.66,2.75,0.0,0.0,11.05,N,N,N,N,N,1.5,988395.2400283256,192236.5651981177,982799.5740197076,197247.80540784317
HV0003,B03404,B03404,2025-07-02 19:07:07,2025-07-02 19:11:44,2025-07-02 19:12:06,2025-07-02 19:33:58,88,25,3.87,1312,26.8,0.0,0.53,2.01,2.75,0.0,0.0,19.91,N,N,N,N,N,1.5,981154.1189330677,195666.14268469712,988835.9268533196,189882.43245097157
HV0003,B03404,B03404,2025-07-02 19:29:29,2025-07-02 19:30:43,2025-07-02 19:31:02,2025-07-02 19:39:08,33,25,1.0,486,9.3,0.0,0.22,0.79,0.0,0.0,0.0,6.31,N,N,N,N,N,0.0,984790.0999894897,192900.8407443888,987924.1416858562,189721.9797467105
HV0003,B03404,B03404,2025-07-02 19:25:23,2025-07-02 19:28:51,2025-07-02 19:28:51,2025-07-02 19:36:57,33,25,1.12,487,10.17,0.0,0.25,0.89,0.0,0.0,3.0,6.48,N,N,N,N,N,0.0,985544.2583675284,192839.475646058,988006.7382042316,188882.90357633075
HV0003,B03404,B03404,2025-07-02 19:26:29,2025-07-02 19:29:10,2025-07-02 19:31:03,2025-07-02 19:46:57,88,65,3.28,954,27.11,0.0,0.65,2.41,2.75,0.0,0.0,14.24,N,N,N,N,N,1.5,981075.0790567452,195658.50983647504,988292.6774815654,192233.5744248262
HV0003,B03404,B03404,2025-07-02 19:31:26,2025-07-02 19:34:10,2025-07-02 19:34:12,2025-07-02 19:41:20,65,66,1.01,428,9.3,0.0,0.22,0.77,0.0,0.0,0.0,5.74,N,N,N,N,N,0.0,988777.048412838,192017.19479395743,988046.0447270996,195799.22931320843
HV0003,B03404,B03404,2025-07-02 19:30:45,2025-07-02 19:31:04,2025-07-02 19:33:04,2025-07-02 19:47:46,65,66,1.18,881,17.09,0.0,0.43,1.51,0.0,0.0,0.0,10.54,N,N,N,N,N,0.0,987937.3006322498,192940.25781448145,988380.2298238364,195318.47186393608
HV0003,B03404,B03404,2025-07-02 19:46:06,2025-07-02 19:51:48,2025-07-02 19:52:30,2025-07-02 19:59:32,65,65,0.81,423,8.07,0.0,0.2,0.71,0.0,0.0,0.0,6.39,N,N,N,N,N,0.0,988348.839733864,192836.65127667104,987994.38343897,192447.69458380935
HV0003,B03404,B03404,2025-07-02 19:58:04,2025-07-02 19:58:54,2025-07-02 19:59:06,2025-07-02 20:02:50,66,66,0.51,225,8.91,0.0,0.22,0.79,0.0,0.0,0.0,4.48,N,N,N,N,N,0.0,989591.3345078368,195435.73136205837,988271.5313594218,195516.4885141435
HV0005,B03406,,2025-07-02 19:08:40,2025-07-02 19:10:09,2025-07-02 19:10:34,2025-07-02 19:24:20,66,45,1.834,826,9.64,0.0,0.24,0.86,2.75,0.0,2.0,10.96,N,N,N,N,N,1.5,988780.0147981276,194975.1275705737,984933.641913556,199148.45663247537
HV0003,B03404,B03404,2025-07-02 19:19:57,2025-07-02 19:27:32,2025-07-02 19:27:51,2025-07-02 20:39:26,65,65,10.04,4295,53.62,0.0,1.34,4.76,0.0,0.0,0.0,58.26,N,N,N,N,N,0.0,987611.9206130512,192449.7897853832,987206.9263569872,192104.58525006432
HV0005,B03406,,2025-07-02 19:15:53,2025-07-02 19:20:06,2025-07-02 19:20:11,2025-07-02 19:28:54,65,25,0.581,523,15.32,0.0,0.38,1.36,0.0,0.0,0.0,11.9,N,N,N,N,N,0.0,988464.3568856716,192810.3624274146,987794.2669210532,189288.83243254505
HV0003,B03404,B03404,2025-07-02 19:13:42,2025-07-02 19:15:33,2025-07-02 19:16:41,2025-07-02 19:25:27,66,33,1.23,526,13.54,0.0,0.34,1.19,0.0,0.0,0.0,11.04,N,N,N,N,N,0.0,988416.1715852994,195021.49140660145,985749.2722760172,193099.04253423525
HV0003,B03404,B03404,2025-07-02 19:34:25,2025-07-02 19:37:29,2025-07-02 19:37:36,2025-07-02 19:48:36,25,33,1.8,660,14.57,0.0,0.36,1.26,0.0,0.0,0.0,9.19,N,N,N,N,N,0.0,987914.3199905936,188981.65067785335,985394.4730108212,192828.0034617479
HV0003,B03404,B03404,2025-07-02 19:07:14,2025-07-02 19:09:29,2025-07-02 19:10:16,2025-07-02 19:17:40,33,33,1.21,444,10.72,0.0,0.27,0.95,0.0,0.0,3.0,6.19,N,N,N,N,N,0.0,985929.3771250824,193194.8562140852,986452.8806610228,192790.988449869
HV0003,B03404,B03404,2025-07-02 19:33:55,2025-07-02 19:35:15,2025-07-02 19:36:39,2025-07-02 19:44:31,33,66,1.16,472,19.29,0.0,0.48,1.7,0.0,0.0,0.0,14.33,N,N,N,N,N,0.0,985064.0185751644,193155.6637797157,987284.7134115036,195371.0122090071
HV0003,B03404,B03404,2025-07-02 19:49:43,2025-07-02 19:50:39,2025-07-02 19:50:49,2025-07-02 20:00:09,66,65,1.38,560,10.73,0.0,0.27,0.95,0.0,0.0,0.0,7.6,N,N,N,N,N,0.0,987889.185284622,195363.1244259205,988699.9858463472,193177.76800372804
HV0005,B03406,,2025-07-02 19:10:42,2025-07-02 19:12:01,2025-07-02 19:12:02,2025-07-02 19:21:11,65,65,0.968,549,8.95,0.0,0.22,0.79,0.0,0.0,2.0,6.94,N,N,N,N,N,0.0,988012.3939287688,193389.8427746195,987944.561899802,192477.00322092924
HV0003,B03404,B03404,2025-07-02 19:21:26,2025-07-02 19:23:59,2025-07-02 19:24:09,2025-07-02 19:27:42,33,33,0.51,213,8.97,0.0,0.22,0.79,0.0,0.0,0.0,4.51,N,N,N,N,N,0.0,985358.1020855096,192863.7984204474,985945.3934377626,192845.35313971387
HV0005,B03406,,2025-07-02 19:35:09,2025-07-02 19:38:45,2025-07-02 19:38:55,2025-07-02 19:43:54,65,65,0.608,299,9.14,0.0,0.23,0.81,0.0,0.0,0.0,4.0,N,N,N,N,N,0.0,988411.6733787796,192169.96907493856,988382.0302791157,192320.03905260668
HV0003,B03404,B03404,2025-07-02 19:35:22,2025-07-02 19:40:08,2025-07-02 19:41:29,2025-07-02 19:54:20,65,45,2.29,770,12.8,0.0,0.28,1.15,2.75,0.0,0.0,15.05,N,N,N,N,N,1.5,988071.9482722864,192473.65605768844,984944.844250811,198575.60118126412
HV0003,B03404,B03404,2025-07-02 19:31:48,2025-07-02 19:34:42,2025-07-02 19:35:32,2025-07-02 19:55:42,33,66,2.03,1210,23.37,0.0,0.58,2.08,0.0,0.0,2.6,15.13,N,N,N,N,N,0.0,985310.232658297,192554.6309992584,988107.5920557934,194587.5199661221
HV0003,B03404,B03404,2025-07-02 19:07:20,2025-07-02 19:08:46,2025-07-02 19:08:50,2025-07-02 19:22:24,209,66,1.63,814,13.9,0.0,0.3,1.18,2.75,0.0,0.0,10.5,N,N,N,N,N,1.5,983790.0529990684,197311.54833261983,987808.1198808562,194411.40178586583
